Temperature;Price
15,72;3,192
15,24;2,993
15;3,024
14,44;3,024
13,9;3,003
14,66;3,102
15,68;3,637
16,04;4,895
17,39;6,684
18,17;5,007
19,04;4,126
19,7;4,176
20,38;3,849
20,54;3,725
20,37;3,667
20,28;3,843
19,07;3,905
17,93;4,056
17,16;4,304
16,04;4,422
15,25;4,497
14,35;4,04
14,01;3,725
13,33;3,297
13,15;2,947
13,05;2,906
12,89;2,975
12,15;2,983
10,9;2,642
11,04;2,919
12,84;3,632
14,04;4,719
14,91;5,791
16,81;6,01
17,76;6,335
17,13;5,007
17,48;3,592
18,04;3,352
18,35;3,1
18,39;3,069
18,12;3,06
18,04;3,058
17,4;2,965
16,63;3,381
15,32;3,596
13,73;3,096
12,48;2,967
11,84;2,207
12,26;2,154
11,92;1,496
11,2;1,312
10,79;2,509
12,04;1,699
11,98;2,201
13,23;3,463
14,93;4,068
16,59;3,533
18,46;3,528
19,86;3,748
20,72;3,898
21,42;3,741
21,94;3,68
22,24;3,611
22,44;3,673
22,4;3,771
22,17;4,037
21,58;4,267
20,83;4,522
20,49;4,599
19,74;4,102
18,81;3,878
18,01;3,399
17,28;2,992
17,05;2,701
16,61;2,906
16,17;2,902
16,34;2,9
16,36;2,224
16,81;3,296
18,24;3,593
20;3,514
21,87;3,102
23,2;2,991
24,36;2,978
25,43;2,972
26,26;2,968
26,83;2,966
27,12;2,949
27,31;2,985
27,26;3,036
26,76;3,398
26,28;3,597
25,23;3,731
23,57;3,302
22,24;3,086
21,19;2,887
20,31;2,951
19,42;2,934
18,78;2,902
18,05;2,888
16,71;2,865
16,91;2,877
17,87;2,867
20,05;2,993
22,51;3,41
24,76;3,708
26,45;3,717
27,73;3,868
30,07;3,626
30,52;3,31
30,76;2,988
30,86;3,085
30,73;3,287
30,4;3,454
30,35;3,621
28;3,908
26,52;4,153
25,31;3,899
24,19;3,894
22,96;3,681
21,89;3,106
20,86;2,956
19,94;2,823
19,25;2,71
22,48;2,705
22,43;2,705
22,46;2,687
22,51;2,614
24,47;2,989
26,02;3,028
27,7;2,98
29;2,942
29,96;2,531
30,77;2,723
31,13;2,73
31,15;2,688
30,99;2,728
30,56;2,804
29,79;2,703
29,01;3,063
27,88;2,97
26,34;2,703
24,86;1,805
24,08;0,94
24,04;0,043
23,44;0
22,78;-0,007
22,25;-0,232
21,82;-0,277
22,03;0,423
22,06;2,329
22,85;3,29
22,88;2,959
24,27;2,972
24,74;2,977
24,27;2,975
23,49;3,007
22,91;2,846
22,25;2,912
22,11;2,851
21,61;2,752
21,11;3,063
20,54;2,953
19,31;2,948
17,96;3,469
16,59;3,004
16;1,993
15,66;0,936
15,69;1,075
15,77;0,903
15,71;0,649
15,09;0,533
14,7;0,871
15,11;1,49
15,73;3,454
15,99;3,647
16,23;3,05
17,24;3,042
17,46;3,032
18,12;3,016
18,9;3,004
19,55;3,049
19,84;2,858
19,94;2,962
19,9;3,005
19,09;3,02
18,23;3,013
16,84;3,02
15,19;3,03
13,71;3,024
13,02;3,027
12,81;2,81
12,84;1,902
11,94;1,208
11,57;1,937
11,59;1,055
11,72;0,86
12,05;2,195
13,59;2,301
14,81;3,527
16,45;3,021
17,54;3,004
17,47;2,933
17,9;2,898
18,28;2,889
18,45;2,89
18,54;2,925
18,38;2,943
17,41;2,992
17,06;3,498
16,19;2,318
14,98;2,821
13,18;2,865
12,25;1,206
10,94;1,067
10,35;0,86
10,23;2,702
10,23;2,656
10,09;2,598
9,59;2,657
9,47;2,761
9,95;2,062
11,09;3,152
12,3;3,547
13,57;3,698
15,57;3,503
17,02;3,446
17,73;3,437
18,23;3,055
18,59;2,973
18,76;2,994
18,75;2,951
18,54;2,794
18,1;3,214
17,47;3,491
16,23;3,445
14,4;3,53
12,7;3,445
11,7;2,666
11,92;1,903
12,11;2,78
11,41;2,709
10,66;2,693
10,34;2,281
9,96;2,207
10,38;2,96
11,33;3,501
12,58;3,418
13,94;3,373
15,82;3,379
17,69;3,501
18,89;3,503
19,66;3,509
20,35;3,305
20,82;3,552
20,99;3,514
20,93;3,531
20,54;4,066
19,67;4,547
18,37;4,8
17,11;4,795
16,32;4,205
15,79;3,791
14,98;3,14
14,19;3,395
13,8;3,2
13,41;3,157
13,19;3,101
11,77;3,082
11,53;3,144
12,29;3,194
13,9;3,47
15,45;4,038
17,09;4,092
18,98;4,063
21,05;3,545
22,54;3,793
23,65;3,529
24,36;3,299
24,79;3,39
24,63;3,55
24,24;4,003
23,67;4,464
23,3;4,801
22,11;4,67
20,59;4,354
19,8;4,033
19,31;3,501
19,08;3,227
18,43;3,04
17,69;3,006
17;2,943
15,82;2,918
15,89;2,938
16,51;2,998
17,58;3,009
19,03;3,204
20,69;3,259
22,39;3,216
23,86;3,265
24,81;3,205
25,63;3,031
26,04;3,04
26,14;3,036
26,02;3,005
25,72;3,215
25,39;4,1
24,47;4,509
23,55;4,695
22,36;4,238
20,94;3,827
20,18;3,309
19,66;3,277
19,66;3,208
19,44;3,21
19,08;3,142
17,3;3,2
16,05;3,26
18,35;4,389
20,62;5,106
21,74;5,323
22,46;5,171
21,79;5,159
23,01;4,504
23,44;4,109
23,09;3,791
23,01;3,609
22,47;4,188
22,59;4,392
22,21;4,561
21,39;4,941
20,48;5,289
19,92;5,314
19,06;4,458
18,57;3,752
18,08;3,32
17,3;3,114
16,93;3,048
16,62;2,974
16,38;2,97
16,67;3,008
16,32;3,15
16,37;3,715
16,63;4,505
17,84;4,81
19,53;4,725
20,59;4,589
21,37;4,183
22,23;3,978
23,04;3,662
22,69;3,756
22,03;3,752
21,35;3,894
20,34;4,254
20,09;4,479
19,19;5,001
16,69;4,507
15,09;3,989
15,27;3,608
13,6;3,227
13,29;2,997
13;2,949
13,08;2,874
13,23;2,867
13,06;2,656
13,18;3,105
14,69;3,828
16,24;4,533
17,5;4,793
18,29;4,499
18,99;4,684
19,98;4,408
20,86;3,7
21,67;3,707
22,33;3,751
22,69;3,641
22,75;4
22,66;4,394
22,31;4,543
21,75;5,202
21,41;4,449
21,09;3,984
20,51;3,552
19,77;3,282
19,14;3,123
18,05;3,041
16,92;2,966
16,71;2,949
17,34;2,998
16,43;3,211
17,85;3,887
20,3;4,51
23;5,097
23,77;4,703
24,23;4,347
24,79;4,106
25,41;4,048
25,67;3,929
25,67;3,806
25,67;3,867
24,64;3,934
23,61;4,111
22,6;4,139
21,52;4,656
20,07;3,847
19,41;3,697
18,88;3,25
18,59;3,073
18,35;3,064
18,17;3,02
17,87;2,943
17,46;2,944
17,5;3,021
17,42;3,19
18,29;3,839
19,71;4,405
20,32;4,98
20,65;4,971
20,89;4,717
21,4;4,534
22,11;4,034
22,25;3,807
20,54;3,658
19,69;3,657
19,49;3,731
19,62;4,327
19,76;4,592
19,45;4,892
18,89;4,721
18,28;4,33
17,81;3,951
17,56;3,795
16,52;3,467
15,65;3,199
15,31;3,194
15,03;3,191
15,59;3,143
15,62;3,181
15,75;3,34
15,95;3,903
16,51;4,154
17,94;4,293
19,57;4,191
21,57;3,99
22,92;3,191
23,83;3,217
24,41;3,212
24,85;3,2
25,03;3,277
24,99;3,722
24,62;4,244
24,13;4,52
23,41;4,493
22,18;3,908
20,28;3,579
19,33;3,172
19,18;3,176
18,82;3,051
17,73;3,103
17,42;3,077
16,1;3,055
15,55;3,106
17,42;3,182
20,49;3,209
22,76;3,49
24,65;3,557
26,55;3,525
28,18;3,561
29,53;3,521
30,42;3,271
31,2;3,152
31,45;3,137
31,41;3,162
31,06;3,534
28,65;4,239
28,17;4,694
23,91;4,499
23,17;3,682
21,74;3,176
22,81;2,999
22,82;2,956
20,84;2,926
20,2;2,912
18,79;2,928
18,75;2,952
18,59;3,178
19,01;4,167
19,4;3,598
20,46;3,675
20,51;3,62
19,88;3,589
18,95;3,497
18,62;3,465
19,28;3,454
18,81;3,384
16,77;3,39
15,5;3,47
15,37;3,538
15,28;3,591
15,54;3,598
15,32;3,43
15,5;3,296
15,64;3,065
15,08;2,961
14,35;2,974
13,45;2,908
12,61;2,902
12,4;2,909
11,58;2,976
11,72;3,214
12,2;3,536
13,47;3,801
14,79;3,891
16;3,797
16,93;3,608
17,54;3,577
18,15;3,609
18,67;3,513
18,81;3,483
18,75;3,59
18,64;3,809
18,01;4,002
17,26;4,494
16,06;3,894
15,18;3,606
14,5;3,377
13,82;3,19
12,59;2,972
11,03;3,091
10,62;3,004
10,89;2,998
11,06;3,008
12,05;3,109
11,81;3,341
12,88;3,966
14,49;4,547
16,26;5,112
17,45;4,805
18,5;4,308
19,18;4,116
19,75;3,443
20,27;3,49
20,6;3,442
20,72;3,596
20,78;3,649
20,61;3,78
20,13;3,568
19,5;3,592
19,14;3,429
18,38;3,07
16,97;3,054
15,45;2,913
14,62;2,932
14,17;2,913
13,7;2,9
13,1;2,91
12,55;2,954
12,47;3,167
13,32;3,396
15,53;3,461
17,83;3,468
19,59;3,373
20,98;3,359
22,06;3,045
22,92;3,033
23,79;3,036
24,08;3,039
24,27;3,357
24,37;3,359
24,32;3,378
23,77;3,541
22,91;3,533
20,56;3,405
20,45;3,361
20,19;3,148
20,58;2,978
20,78;2,993
20,03;2,995
18,86;2,965
18,63;2,979
17,91;3,097
16,2;3,191
16,92;3,459
17,08;3,447
17,61;3,509
17,05;3,473
17,51;3,459
17,73;3,365
17,35;3,268
16,2;3,057
16,22;3,056
16,21;2,982
16,95;3,057
18,09;3,189
17,53;3,211
16,28;3,056
14,74;2,973
13,52;2,921
12,68;2,829
12;2,793
11,42;1,318
11,21;2,179
11,04;2,132
11,29;2,131
12,47;2,16
13,13;2,371
14,7;2,518
15,7;2,847
16,38;2,896
15,91;3,057
16,82;3,152
17,71;3,087
18,01;2,968
18,22;2,961
18,62;2,962
18,8;3,3
18,76;3,752
18,52;4,177
17,87;4,506
16,87;4,825
16,33;4,501
16,08;3,749
15,02;3,218
13,66;2,774
12,61;-1,508
11,44;0,011
11,23;1,905
10,98;2,215
11,03;2,29
11,72;2,31
13,28;2,566
15,55;2,74
17,4;3,271
18,99;3,811
20,27;3,839
21,28;3,858
21,46;3,829
21,14;2,968
20,07;2,609
13,49;2,664
14,66;2,784
13,05;2,948
12,48;3,012
12,37;3,006
12,8;2,781
12,51;2,707
12,5;2,493
12,38;1,394
12,21;1,864
12,08;1,29
11,67;0,572
11,74;0,034
12,93;0,29
12,81;0,937
12,9;1,398
13,42;2,132
13,5;2,138
13,42;2,18
13,98;2,523
14,82;2,529
15,11;2,21
16,42;1,63
17,39;1,46
17,53;1,93
17,38;1,99
17,11;3,129
16,51;2,862
15,47;2,862
14,51;2,928
14,06;2,268
13,75;1,518
12,42;0,939
11,81;1,326
11,21;1,395
10,58;1,231
9,31;1,509
12,19;1,951
11,73;2,158
12,7;2,828
13,72;3,016
14,38;2,874
14,05;2,834
14,44;2,792
14,73;2,971
15,98;2,487
16,95;1,791
16,81;1,109
16,8;1,247
16,43;1,663
16,16;2,762
16,32;2,724
15,59;2,733
15,25;2,724
14,59;2,712
13,69;2,647
13,38;2,177
13,22;0,974
12,87;0,929
12,79;0,991
12,75;0,992
11,64;1,397
12,54;1,66
14,8;2,902
15,75;3,3
15,76;3,356
15,27;3,324
15,73;3,336
15,82;3,117
16,91;2,28
17,56;1,996
17,17;2,277
17,32;2,5
17,52;2,506
17,26;3,186
16,79;3,38
16,21;3,506
15,41;3,026
14,86;2,21
14,44;2,062
13,62;0,049
13,21;0,409
12,81;0,209
12,65;0,18
12,54;0,891
12,84;1,246
13,13;1,698
13,37;3,131
13,34;3,584
13,49;4,192
13,39;3,622
13,83;3,631
14,32;3,406
14,98;2,868
17,06;2,681
17,69;2,557
16,88;2,39
17;2,348
17,03;2,435
16,51;2,5
15,87;2,996
15,18;2,608
13,01;2,796
11,9;1,084
11,58;1,181
11,09;0,095
9,55;0,991
9,75;2,35
9,62;2,399
9,66;2,451
9,43;1,078
9,72;3,108
10,59;3,787
12,21;3,494
13,33;3,398
14,47;3,295
15,02;3,295
14,79;3,213
14,86;3,035
15,99;2,945
16,06;2,928
16,04;3,163
16,31;3,468
15,45;3,554
14,75;3,363
14,3;3,115
13,94;2,824
12,93;2,791
12,25;2,687
12,02;1,385
11,42;1,185
10,64;1,072
10,56;1,104
10,57;0,9
10,48;0,894
11,5;1,094
13,04;1,221
14,67;2,492
16,41;1,739
17,53;1,077
18,54;2,702
18,52;2,707
19,39;2,722
19,75;2,712
19,91;2,73
19,97;2,724
19,73;2,75
19,18;2,781
18,64;2,787
18,26;2,75
17,5;2,721
16,19;2,697
14,96;0,291
14,42;2,737
14,04;2,695
13,65;2,649
13,37;2,632
13,34;2,637
13,33;2,639
13,5;2,637
15,03;2,665
16,7;2,797
18,2;2,967
18,18;3,248
18,55;3,32
19,97;3,021
20,45;2,803
20,56;2,74
19,5;2,234
19,05;2,744
18,49;3,246
18,09;3,974
17,74;4,009
17,49;3,299
17,11;3,036
16,66;2,94
16,33;2,869
15,94;2,936
15,5;2,92
15,01;2,913
14,6;2,915
15,17;2,928
15,15;3,079
15,47;3,817
16,25;5,139
16,32;5,475
16,77;5,114
17,12;5,114
17,92;4,712
18,19;4,121
18,72;3,994
18,57;4,006
18,5;4,141
18,73;4,379
18,4;5,052
18,13;5,983
17,81;6,201
17,64;4,636
17,32;3,858
16,91;3,722
16,55;3,293
16,06;2,985
15,63;2,97
15,79;2,97
16,32;2,972
13,72;3,001
13,74;3,151
14,42;3,778
15,64;4,885
16,83;5,694
17,46;5,561
17,71;4,307
18,18;4,236
18,39;4
18,5;3,83
18,53;3,724
18,6;3,589
18,84;3,537
18,28;3,682
18,13;3,98
17,36;3,807
16,98;3,546
16,61;3,303
16,26;3,051
15,83;2,276
15,29;2,728
14,94;2,676
14,48;2,668
14,33;2,587
14,25;2,705
13,64;2,983
14,31;3,893
15,69;4,7
16,76;4,993
18,15;4,381
19,63;4,1
20,9;3,891
21,79;3,189
21,52;3,181
21,37;3,054
21,18;2,961
21,24;2,959
21,13;2,964
20,53;2,96
20,07;2,942
19,01;3,028
18,14;3,193
17,61;2,958
16,91;2,209
16,18;1,332
15,84;1,266
15,7;1,267
15,77;0,97
12,99;1,028
12,94;1,117
13,19;2,804
14,43;3,809
15,63;3,647
17,47;3,054
19,24;2,149
19,86;1,752
20,1;1,278
20,32;1,354
20,45;1,512
20,49;2,162
20,1;2,604
19,75;3,493
19,14;2,937
18,32;2,948
17,69;2,923
16,77;2,883
16,02;2,787
14,99;2,738
14,05;2,666
13,65;2,634
13,26;2,656
13;2,699
11,63;2,784
11,61;2,856
11,94;3,114
12,6;3,732
13,78;4,907
16;4,538
17,88;4,305
18,73;4,44
19,44;3,783
20,14;3,349
20,62;2,964
20,87;2,886
20,94;2,902
20,54;2,936
19,72;2,996
18,61;2,938
17,81;2,876
16,94;2,82
16,07;2,77
15,36;2,68
14,69;2,676
14,67;2,592
14,49;2,54
14,12;2,533
10,98;2,554
11,04;2,61
11,51;2,65
12,04;2,665
12,75;2,727
14,31;3,225
16,74;2,804
19,07;2,286
20,81;2,607
22,1;1,267
22,82;1,331
23,29;2,642
23,55;3,144
23,5;4,002
22,92;2,875
22,41;2,848
21;2,79
19,72;2,75
18,84;2,691
18,24;2,601
17,6;2,572
17,19;2,507
16,64;2,508
16,08;2,534
14,94;2,599
15,05;2,605
16,36;2,554
17,98;3,59
19,94;3,422
21,92;3,324
23,62;3,158
24,94;3,097
25,85;2,277
26,48;1,707
26,98;2,244
27,31;2,663
27,28;2,803
26,84;3,125
26,19;2,886
25,76;2,877
24,43;2,777
22,94;2,686
22,07;2,909
21,51;1,84
20,87;2,299
20,83;2,126
21,22;2,186
20,92;2,179
19,95;2,293
19,77;1,65
19,83;3,765
20,06;2,862
22,15;3,783
24,36;3,769
25,43;3,689
23,71;3,316
23,07;2,856
22,05;3,168
20,35;3,791
19,71;3,082
19,98;3,991
21,26;5,09
21,39;6,347
20,73;4,095
19,84;3,791
18,62;2,802
18,11;2,712
18,08;2,61
17,7;0,012
17,45;2,506
17,49;2,459
17,81;2,452
17,79;2,522
17,17;2,624
17,72;2,782
19,5;2,861
20,28;2,881
21,24;2,847
21,23;2,835
22,56;2,824
23,38;2,81
23,95;2,805
24,27;2,803
24,56;2,801
24,64;2,8
24,42;2,809
23,84;2,82
23,37;2,843
22,95;2,803
22,38;2,723
21,85;2,624
21,34;2,519
20,86;2,539
20,48;2,223
20,21;2,139
19,84;2,157
18,95;2,182
18;0,992
18,4;3,868
20,24;4,025
21,52;3,764
21,59;5,639
21,64;6,442
21,96;6,308
21,82;4,793
22,14;4,597
21,84;4,607
21,4;5,584
21,91;6,265
21,39;6,566
21,18;7,341
20,75;8,302
20,45;6,347
19,81;5,002
18,98;4,045
18,32;3,694
17,78;3,428
17,26;3,426
16,84;3,359
16,73;2,797
16,9;2,828
16,98;2,911
16,9;3,974
18,54;5,997
21,26;6,854
24,08;6,699
25,98;6,058
26,97;4,997
26,29;4,657
26,11;4,155
24,06;4,053
23,8;4,258
23,82;4,392
23,96;4,61
23,29;4,532
21,81;3,776
21,48;3,08
20,75;2,913
19,74;2,846
21,52;2,782
20,43;2,096
19,41;2,09
19,71;1,813
19,37;1,603
17,08;1,643
17,09;1,375
17,8;1,11
17,62;1,547
19,28;1,688
19,08;2,181
19,86;2,624
19,29;2,748
19,92;2,804
19,92;2,87
20,15;2,966
19,65;3,038
20,57;3,08
20,41;3,093
19,74;3,078
18,99;3,051
18,27;3,019
17,38;2,994
16,49;2,965
15,76;2,936
15,47;2,94
16,44;2,891
17,77;2,811
16,53;2,789
16,53;2,826
15,5;3,043
16,15;3,285
16,6;3,391
17,07;3,487
17,09;3,522
17,98;3,541
17,65;3,507
17,27;3,485
17,35;3,47
17,02;3,48
16,81;3,593
16,48;3,752
16,44;4,22
15,64;3,917
14,61;3,552
13,58;3,523
12,8;3,474
12,48;3,299
12,31;3,094
11,79;3,065
11,6;3,037
11,91;3,015
11,96;3,014
11,38;3,04
11,26;3,224
13,02;3,35
14,47;3,58
15,47;3,678
16,19;3,617
16,57;3,54
17,43;3,492
17,89;3,481
18,14;3,409
17,39;3,425
17,06;3,451
17,41;3,494
16,55;3,459
16,05;3,406
15,21;3,293
13,84;3,18
13,11;2,631
13,31;1,777
13,7;0,949
14,1;0,011
13,92;-0,005
12,92;-0,627
11,98;-0,509
11,19;0,006
11,22;1,055
11,38;1,255
11,67;3,065
12,02;3,213
13,17;3,327
15,71;3,352
17,13;3,393
17,98;3,393
18,6;3,394
18,98;3,415
19,2;3,53
19,22;3,628
18,96;3,681
18,29;3,555
17,74;3,45
17,31;3,389
16,52;3,302
15,25;3,233
13,69;3,044
13,16;3,051
12,84;3,023
12,48;3
12,3;3,006
12,98;3,061
12,75;3,245
13,01;3,487
14,23;4,207
16,07;4,338
17,56;4,204
19,14;4,304
20,9;4,454
22,18;4,456
23,37;4,466
24,1;4,499
24,44;5,61
24,49;6,97
24,18;7,392
23,55;7,199
22,8;5,008
22,16;4,489
21,75;4,205
20,84;3,722
19,54;3,465
18,06;3,584
16,31;3,554
13,84;3,459
13,31;3,428
14,86;3,416
14,03;3,259
14,66;3,432
17,23;4,949
20,26;5,992
21,54;6
22,49;6,004
23,18;5,77
23,79;4,583
24,12;4,578
24,16;3,549
21,79;3,624
20,43;5,614
20,12;5,562
20,59;4,147
19,54;3,565
19,47;3,213
19,19;3,156
17,98;3,018
17,48;2,901
17,13;2,935
17,33;2,888
17,32;2,828
16,98;2,784
15,47;2,804
15,03;2,864
15,41;2,91
17,51;2,949
19,81;2,997
21,09;3,072
21,87;3,147
22,58;3,19
23,45;3,152
24,18;3,132
24,57;3,185
24,73;3,283
24,52;3,462
24,23;3,532
23,84;3,428
23,3;3,335
22,64;3,267
21,97;3,255
21,32;3,184
20,44;3,06
19,83;3,075
19,57;3,064
19,31;3,053
18,84;3,054
18,07;3,063
18,06;3,07
18,11;3,077
19,46;3,058
21,52;3,075
23,91;3,109
26,01;3,505
26,56;3,551
24,05;3,761
23,32;3,696
22,13;3,514
21,35;3,516
22,06;3,563
21,83;3,527
21,77;3,4
21,38;3,297
20,76;3,083
20,31;3,095
20,03;3,055
19,67;2,989
18,63;2,956
17,81;2,911
17,61;2,899
17,54;2,916
17,31;2,971
17,45;3,041
18,55;3,077
18,71;4,312
19,31;4,444
18,67;4,492
19,51;4,534
21,4;4,507
22,44;4,512
22,25;4,641
22,46;4,51
22,44;4,285
21,71;4,785
21,62;4,641
21,03;4,31
20,53;3,141
19,76;3,05
18,92;3,007
18,39;2,957
17,78;2,883
17,15;2,616
16,58;2,557
16,12;2,549
15,71;2,557
14,97;2,777
15,03;2,893
15,38;2,979
15,73;3,1
16,76;3,131
18,75;3,122
20,49;3,114
21,87;3,106
23,26;3,099
24,38;3,1
24,89;3,101
25,01;3,103
24,89;4,04
24,48;4,144
23,91;3,991
23,1;3,054
21,76;2,981
20,72;2,955
19,94;2,915
19,33;2,808
18,65;2,438
18,18;2,278
17,82;2,205
17,51;2,21
16,45;2,36
15,74;2,588
15,46;2,782
17,34;2,896
19,87;2,914
21,79;2,912
23,43;2,915
24,78;2,916
25,83;2,917
26,64;2,913
27,09;2,915
27,34;2,918
27,35;2,94
26,9;2,957
26,45;2,938
25,36;2,913
24,11;2,86
22,63;2,791
21,48;2,627
20,78;1,168
20,23;0,623
20,36;0,276
20,67;0,279
19,85;0,271
19,83;0,984
19,67;1,055
20,22;2,829
20,66;2,941
22,57;2,978
24,69;2,95
26,77;2,954
28,57;2,95
29,9;2,947
30,81;2,95
31,66;2,955
32,05;2,964
31,2;3,023
30,21;3,052
29,48;3,028
28,22;2,988
27,22;2,95
26,3;2,943
25,87;2,921
25,16;2,883
23,64;2,915
23,08;2,901
21,93;2,909
22,19;2,909
20,75;2,925
21,21;3,064
21,82;3,412
22,57;4,115
23,68;4,441
24,88;4,439
26,04;4,405
26,74;4,402
27,06;4,111
27,56;4,105
27,74;4,097
27,6;4,103
27,17;4,379
26,55;4,755
25,64;4,409
25,09;4,082
24,13;3,138
23,69;3,112
23,05;3,078
22,28;2,992
21,4;2,982
20,66;2,898
19,8;2,864
19,02;2,85
18,78;2,861
17,6;2,805
17,5;2,949
18,11;2,977
19,29;3,059
20,89;3,101
22,86;3,16
24,88;3,159
26,43;3,114
27,51;3,096
28,18;3,097
28,53;3,113
28,5;3,351
27,81;3,535
27,08;3,447
26,38;3,198
25,56;3,157
24,5;3,066
23,64;3,025
23,07;2,955
22,37;2,902
21,89;2,854
21,11;2,733
20,25;2,709
18,7;2,733
18,62;2,87
18,79;2,909
19,63;2,933
21,82;3,055
24,11;3,194
26,21;3,206
27,96;3,215
29,48;3,195
30,52;3,17
31,03;3,15
31,57;3,17
31,7;3,778
31,7;4,272
30,88;4,17
29,27;3,963
28,27;3,218
27,71;3,194
25,92;3,172
23,87;3,111
23,48;3,101
23,9;3,093
23,77;3,09
24,05;3,093
22,71;3,134
21,97;3,186
21,45;3,642
21,58;6,004
23,54;5,99
25,89;5,628
27,88;6,006
29,41;5,814
30,57;5,704
31,33;6,061
31,77;6,103
31,88;5,871
31,56;8,738
31,06;11,712
30,33;8,284
29,18;5,64
27,74;4,378
26,47;3,396
25,41;3,201
25,35;3,111
25,15;3,101
24,61;3,061
24,06;3,065
23,41;3,068
20,84;3,112
20,95;3,267
20,13;3,834
20,77;4,824
23,11;6,104
25,36;6,729
27,25;6,611
29,2;7,068
30,58;6,81
31,82;6,598
31,98;5,515
32,05;4,852
31,77;7,49
31,25;9,847
30,17;6,87
29,36;4,702
28,23;4,42
27,35;3,056
26,75;3,008
26,07;2,971
25,64;2,901
25;2,858
23,82;2,845
22,62;2,854
21,62;2,913
20,81;2,973
20,61;3,004
21,11;3,079
23,44;3,088
24,51;3,072
25,63;3,059
26,94;3,043
28,13;3,043
29,02;3,028
29,37;3,014
29,22;3,012
28,72;3,033
26,37;3,051
23,91;3,022
23,41;2,982
22,53;2,931
21,87;2,927
21,76;2,908
21,5;2,879
21,37;2,589
20,49;2,73
19,29;2,714
18,66;2,742
18,2;2,835
18;2,911
18,33;2,939
19,08;2,986
21,39;3,043
23,51;3,028
25,11;2,997
26,35;2,982
27,33;2,965
27,92;2,957
28,41;2,953
28,66;2,953
28,64;2,969
28,05;2,984
26,17;2,979
24,62;2,953
23,65;2,887
22,92;2,879
22,25;2,874
21,85;2,841
21,57;2,723
20,77;2,726
20,3;2,711
19,96;2,734
17,07;2,79
17,07;2,801
17,93;2,859
20,45;2,973
22,17;2,998
24,07;2,989
26,15;2,984
27,81;2,972
29,05;2,95
29,93;2,937
29,4;2,908
27,33;2,892
24,35;2,933
21,45;2,962
14,68;2,952
14,41;2,89
14,26;2,836
13,39;2,828
13,14;2,811
12,71;2,769
12,83;2,764
12,11;2,715
11,62;2,69
11,38;2,693
11,89;2,722
11,81;2,774
13,14;2,777
14,17;2,824
14,3;2,88
14,81;2,917
15,97;2,952
16,81;2,951
16,48;2,929
16,52;2,909
16,48;2,906
16,97;2,951
16,86;2,99
16,36;3,094
15,45;3,036
14,24;2,982
13,23;2,931
12,05;2,897
11,83;2,854
11,89;2,813
11,6;2,857
11,22;2,808
10,76;2,778
10,65;2,771
11,48;2,775
10,74;2,802
10,55;2,805
11,73;2,844
13,53;2,875
15,7;2,929
17,36;2,96
18,41;2,959
19,34;2,953
20,1;2,952
20,72;2,952
21,13;2,962
20,96;2,998
20,45;3,07
20,14;3,053
19,39;2,995
18,08;2,965
17,55;2,953
17,07;2,904
16,76;2,842
15,99;2,834
15,36;2,805
15,17;2,786
14,68;2,781
13,74;2,844
12,68;2,863
12,25;2,939
14,18;3,031
16,13;3,062
17,48;3,032
18,49;3,009
19,36;2,996
19,92;2,985
20,2;2,978
20,33;2,975
20,38;2,985
20,21;3,024
19,58;3,108
18,86;3,044
18,03;2,991
16,8;2,955
15,65;2,935
14,8;2,885
14,1;2,845
13,88;2,904
13,59;2,893
12,82;2,893
11,86;2,903
12,46;2,953
12,42;2,971
12,7;3,098
13,09;4,589
13,95;4,92
14,99;4,887
17,07;4,802
18,47;4,633
19,36;4,092
20,13;3,7
20,67;3,492
20,77;3,488
20,51;4,629
19,76;7,442
18,42;5,587
17,01;3,16
16,04;3,034
15,45;2,991
14,99;2,908
14,22;2,858
13,37;2,884
13,2;2,847
12,91;2,818
12,43;2,819
11,18;2,882
11,27;2,87
11,6;2,941
12,64;3,123
13,95;4,615
15,46;3,14
17,27;3,122
19,17;3,088
20,56;3,068
21,67;3,051
22,34;3,025
22,54;3,027
22,35;3,076
21,72;8,797
21,07;3,092
20,06;2,989
18,46;2,919
17,91;2,893
17,32;2,823
16,46;2,774
16,12;2,808
15,62;2,762
15,04;2,532
14,57;2,537
16,94;2,746
16,46;2,835
16,41;2,925
17,29;4,525
18,32;4,688
19,66;4,688
21,24;4,782
22,88;5,22
24,23;5,053
24,87;4,747
24,92;4,688
24,78;4,676
24,48;4,823
24,11;5,272
23,88;4,683
23,27;4,465
22,51;3,521
21,23;3,003
20,54;2,921
20,3;2,883
20,06;2,852
20,17;2,813
18,63;2,807
17,96;2,83
17,81;2,869
17,68;2,958
17,71;3,088
17,96;4,509
19,63;4,626
21,65;4,504
23,77;4,347
25,34;4,414
25,89;4,33
26,54;4,41
27,14;4,388
27,3;4,353
26,93;4,478
26,47;5,153
25,68;4,476
24,23;4,257
23,14;3,007
22,85;2,988
22,09;2,953
20,85;2,889
20,24;2,884
19,88;2,847
19,57;2,825
19,23;2,814
18,71;2,818
17,99;2,842
17,66;2,867
18,32;2,891
20,8;2,935
23,02;3,477
24,55;3,864
25,99;3,01
27,22;3,003
27,64;2,975
28,24;2,965
28,33;2,989
27,96;3,116
27,43;3,497
26,63;3,097
25,74;3,018
25,11;2,975
24,36;2,955
23,16;2,908
22,72;2,872
22,47;2,882
